record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis
Anglin_2013,Data Extraction,NA,NA,Health Sciences,Roshni,Amina,2013,Yes,United States,NA,NA,empirical,2004,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'",2,1_High Income,5_North America,f_other,6_people who have been incarcerated,6_people who have been incarcerated,4_cohort study,1_adminstrative data,1_hypothesis testing
Anglin_2013,Data Extraction,NA,NA,Health Sciences,Roshni,Amina,2013,Yes,United States,NA,NA,empirical,2004,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'",2,NA,NA,NA,NA,NA,NA,NA,5_longitudinal
Anglin_2013_2,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2013,Yes,United States,No,NA,empirical,2005,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'    found differences based on race and sex (biggest cost savings for black persons, and males) also found an age effect among men (decrease with age)",2,1_High Income,5_North America,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,4_cohort study,1_adminstrative data,5_longitudinal
Anglin_2013_2,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2013,Yes,United States,No,NA,empirical,2005,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'    found differences based on race and sex (biggest cost savings for black persons, and males) also found an age effect among men (decrease with age)",2,NA,NA,b_cannabis,NA,NA,NA,NA,NA
Anglin_2013_2,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2013,Yes,United States,No,NA,empirical,2005,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'    found differences based on race and sex (biggest cost savings for black persons, and males) also found an age effect among men (decrease with age)",2,NA,NA,c_meth,NA,NA,NA,NA,NA
Anglin_2013_2,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2013,Yes,United States,No,NA,empirical,2005,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'    found differences based on race and sex (biggest cost savings for black persons, and males) also found an age effect among men (decrease with age)",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Anglin_2013_2,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2013,Yes,United States,No,NA,empirical,2005,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'    found differences based on race and sex (biggest cost savings for black persons, and males) also found an age effect among men (decrease with age)",2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Anglin_2013_2,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2013,Yes,United States,No,NA,empirical,2005,NA,"SACPA - 'adults convicted of nonviolent drug  offenses who meet SACPA eligibility criteria  can be sentenced to probation with SUD  treatment instead of incarceration or probation  without treatment, regardless of treatment  motivation level or other indicators of program  suitability.'    found differences based on race and sex (biggest cost savings for black persons, and males) also found an age effect among men (decrease with age)",2,NA,NA,f_other,NA,NA,NA,NA,NA
Arredondo_2018,Data Extraction,NA,NA,Social Sciences,Amina,Zahra,2017,Yes,Mexico,Yes,No,empirical,2014,NA,"Study looked at drug decriminalization reform on drug possession/ violent crime arrests in Mexico, and found no change",2,2_Upper- middle income,3_Latin America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,1_adminstrative data,2_estimates of rates
Arredondo_2018,Data Extraction,NA,NA,Social Sciences,Amina,Zahra,2017,Yes,Mexico,Yes,No,empirical,2014,NA,"Study looked at drug decriminalization reform on drug possession/ violent crime arrests in Mexico, and found no change",2,NA,NA,b_cannabis,NA,6_people who have been incarcerated,NA,NA,NA
Arredondo_2018,Data Extraction,NA,NA,Social Sciences,Amina,Zahra,2017,Yes,Mexico,Yes,No,empirical,2014,NA,"Study looked at drug decriminalization reform on drug possession/ violent crime arrests in Mexico, and found no change",2,NA,NA,c_meth,NA,NA,NA,NA,NA
Arredondo_2018,Data Extraction,NA,NA,Social Sciences,Amina,Zahra,2017,Yes,Mexico,Yes,No,empirical,2014,NA,"Study looked at drug decriminalization reform on drug possession/ violent crime arrests in Mexico, and found no change",2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Asher_2013,Data Extraction,NA,NA,Social Sciences,Colleen,NA,2013,Yes,United Kingdom,No,NA,empirical,2011,NA,"oat access in prison  explores preferences and thoughts on treatment (ie, methadone maintenance vs rapid detoxification) in incarcerated settings",2,1_High Income,2_Europe & Central Asia,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,4_cohort study,2_qualitative,8_qualitative
Atkins_2018,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2019,Yes,United States,Yes,No,empirical,2016,NA,"Looked at the effect of good Samaritan drug act on overdose deaths, found no change",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,1_adminstrative data,2_estimates of rates
Atkins_2018,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2019,Yes,United States,Yes,No,empirical,2016,NA,"Looked at the effect of good Samaritan drug act on overdose deaths, found no change",2,NA,NA,NA,NA,6_people who have been incarcerated,NA,NA,5_longitudinal
Aubrun_2007,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2016,Yes,France,Yes,No,empirical,2013,NA,Dextropropoxyphene withdrawn from market. Survey assess prescribing.  Most changed to Tramadol; 25% stopped opioid prescribing.  Not clear if transition to tramadol is beneficial or not,2,1_High Income,2_Europe & Central Asia,a_opioids,2_clinical practitioners,2_clinical practitioners,7_ecological time series,3_survey,0_descriptive
Aubrun_2007,Data Extraction,NA,NA,Health Sciences,Jane,Colleen,2016,Yes,France,Yes,No,empirical,2013,NA,Dextropropoxyphene withdrawn from market. Survey assess prescribing.  Most changed to Tramadol; 25% stopped opioid prescribing.  Not clear if transition to tramadol is beneficial or not,2,NA,NA,NA,NA,NA,6_ecological,NA,NA
Auerhahn_2004,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2004,Yes,United States,No,NA,empirical,1998,NA,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,1_High Income,5_North America,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,7_ecological time series,1_adminstrative data,7_simulation
Auerhahn_2004,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2004,Yes,United States,No,NA,empirical,1998,NA,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,NA,NA,b_cannabis,NA,NA,NA,NA,NA
Auerhahn_2004,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2004,Yes,United States,No,NA,empirical,1998,NA,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Auerhahn_2004,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2004,Yes,United States,No,NA,empirical,1998,NA,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Auerhahn_2004,Data Extraction,NA,NA,Social Sciences,Jane,Colleen,2004,Yes,United States,No,NA,empirical,1998,NA,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,NA,NA,f_other,NA,NA,NA,NA,NA
Ayres_2018,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2018,Yes,United States,Yes,No,empirical,2017,NA,"The study looks at PDMPs, but find that they are only effective at reducing prescribing rates if the doctor is obligated to check for patient history prior to filling a prescription ( must-access PDMPs). Simply having a PDMP does not significantly affect opioid prescribing. In addition, the study was ont able to explain a high variation in prescription rates by factors controlled for in the study (county and fixed year effects, as well as a series of state policy interventions associated to the opioid crisis).",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,2_clinical practitioners,7_ecological time series,1_adminstrative data,2_estimates of rates
Ayres_2018,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2018,Yes,United States,Yes,No,empirical,2017,NA,"The study looks at PDMPs, but find that they are only effective at reducing prescribing rates if the doctor is obligated to check for patient history prior to filling a prescription ( must-access PDMPs). Simply having a PDMP does not significantly affect opioid prescribing. In addition, the study was ont able to explain a high variation in prescription rates by factors controlled for in the study (county and fixed year effects, as well as a series of state policy interventions associated to the opioid crisis).",2,NA,NA,NA,7_chronic opioid users,7_chronic opioid users,6_ecological,4_census,NA
Azrin_2007,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2007,Yes,United States,Yes,No,empirical,2002,NA,NA,2,1_High Income,5_North America,f_other,0_general pop,0_general pop,4_cohort study,1_adminstrative data,4_comparative
Azrin_2007,Data Extraction,NA,NA,Health Sciences,Roshni,Zahra,2007,Yes,United States,Yes,No,empirical,2002,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA
Azzone_2011,Data Extraction,NA,NA,Health Sciences,Roshni,Mina,2011,No,NA,No,NA,empirical,2002,NA,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,NA,5_North America,a_opioids,0_general pop,0_general pop,4_cohort study,1_adminstrative data,6_estimates of risk
Azzone_2011,Data Extraction,NA,NA,Health Sciences,Roshni,Mina,2011,No,NA,No,NA,empirical,2002,NA,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,NA,NA,b_cannabis,NA,NA,NA,NA,4_comparative
Azzone_2011,Data Extraction,NA,NA,Health Sciences,Roshni,Mina,2011,No,NA,No,NA,empirical,2002,NA,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,NA,NA,c_meth,NA,NA,NA,NA,NA
Azzone_2011,Data Extraction,NA,NA,Health Sciences,Roshni,Mina,2011,No,NA,No,NA,empirical,2002,NA,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA
Azzone_2011,Data Extraction,NA,NA,Health Sciences,Roshni,Mina,2011,No,NA,No,NA,empirical,2002,NA,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,NA,NA,e_benzo,NA,NA,NA,NA,NA
Azzone_2011,Data Extraction,NA,NA,Health Sciences,Roshni,Mina,2011,No,NA,No,NA,empirical,2002,NA,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,NA,NA,f_other,NA,NA,NA,NA,NA
Bachhuber_2014,Data Extraction,NA,NA,Health Sciences,Jane and Mina - Pilot,NA,2014,Yes,United States,Yes,Yes,empirical,2010,NA,medical cannabis legalization,2,1_High Income,5_North America,b_cannabis,0_general pop,NA,7_ecological time series,1_adminstrative data,2_estimates of rates
Bachhuber_2014,Data Extraction,NA,NA,Health Sciences,Jane and Mina - Pilot,NA,2014,Yes,United States,Yes,Yes,empirical,2010,NA,medical cannabis legalization,2,NA,NA,NA,NA,NA,NA,NA,3_modelling
Bachhuber_2014,Data Extraction,NA,NA,Health Sciences,Jane and Mina - Pilot,NA,2014,Yes,United States,Yes,Yes,empirical,2010,NA,medical cannabis legalization,2,NA,NA,NA,NA,NA,NA,NA,4_comparative
Bachhuber_2018,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2017,Yes,United States,Yes,No,empirical,2014,NA,"This study looked at the effect of medicaid coverage policies and how they affect OAT use during standard care of pregnant women with opioid  use disorder. Compared to states without Medicaid coverage of methadone maintenance,  admissions in states with coverage were significantly more likely to involve planned OAT use.",2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,1_adminstrative data,2_estimates of rates
Bachhuber_2018,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2017,Yes,United States,Yes,No,empirical,2014,NA,"This study looked at the effect of medicaid coverage policies and how they affect OAT use during standard care of pregnant women with opioid  use disorder. Compared to states without Medicaid coverage of methadone maintenance,  admissions in states with coverage were significantly more likely to involve planned OAT use.",2,NA,NA,NA,3_women,3_women,NA,NA,6_estimates of risk
Bachhuber_2018,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2017,Yes,United States,Yes,No,empirical,2014,NA,"This study looked at the effect of medicaid coverage policies and how they affect OAT use during standard care of pregnant women with opioid  use disorder. Compared to states without Medicaid coverage of methadone maintenance,  admissions in states with coverage were significantly more likely to involve planned OAT use.",2,NA,NA,NA,7_chronic opioid users,7_chronic opioid users,NA,NA,NA
Bachhuber_2019,Data Extraction,NA,NA,Health Sciences,Roshni,NA,2018,Yes,United States,Yes,No,empirical,2015,NA,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,1_High Income,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,2_estimates of rates
Bachhuber_2019,Data Extraction,NA,NA,Health Sciences,Roshni,NA,2018,Yes,United States,Yes,No,empirical,2015,NA,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,NA,NA,NA,NA,7_chronic opioid users,NA,NA,5_longitudinal
Bachhuber_2019,Data Extraction,NA,NA,Health Sciences,Roshni,NA,2018,Yes,United States,Yes,No,empirical,2015,NA,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA
Bachhuber_2019,Data Extraction,NA,NA,Health Sciences,Roshni,NA,2018,Yes,United States,Yes,No,empirical,2015,NA,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,NA,NA,NA,NA,NA,NA,NA,NA
Baicker_2017,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2017,Yes,United States,No,NA,empirical,2010,NA,"The study found that a trial in medicaid expansion did result in easier access to prescription drugs, and suggests that access to medication-assisted treatment for opioid addiction could also increase if medicaid were expanded.",2,1_High Income,5_North America,a_opioids,0_general pop,0_general pop,3_rct,1_adminstrative data,2_estimates of rates
Baicker_2017,Data Extraction,NA,NA,Health Sciences,Amina,Zahra,2017,Yes,United States,No,NA,empirical,2010,NA,"The study found that a trial in medicaid expansion did result in easier access to prescription drugs, and suggests that access to medication-assisted treatment for opioid addiction could also increase if medicaid were expanded.",2,NA,NA,f_other,NA,NA,NA,2_qualitative,NA
