record_id,redcap_event_name.factor,redcap_repeat_instrument.factor,redcap_repeat_instance,paper_type.factor,name,dv_name,year_pub,country_yn.factor,country.factor,competing_interests_yn.factor,competing_interests.factor,empirical.factor,year_study,appeal_yn.factor,comments,data_extraction_form_complete,country_region,target_substance,population_specific,population_specific_affect,study_design,data_sources,analysis,country_income
Arredondo_2018,Data Extraction,,,Social Sciences,Amina,Zahra,2017,Yes,Mexico,Yes,No,empirical,2014,,"Study looked at drug decriminalization reform on drug possession/ violent crime arrests in Mexico, and found no change",2,,c_meth,,,,,,2_Upper- middle income
Arredondo_2018,Data Extraction,,,Social Sciences,Amina,Zahra,2017,Yes,Mexico,Yes,No,empirical,2014,,"Study looked at drug decriminalization reform on drug possession/ violent crime arrests in Mexico, and found no change",2,,d_cocaine,,,,,,2_Upper- middle income
Asher_2013,Data Extraction,,,Social Sciences,Colleen,,2013,Yes,United Kingdom,No,,empirical,2011,,"oat access in prison  explores preferences and thoughts on treatment (ie, methadone maintenance vs rapid detoxification) in incarcerated settings",2,2_Europe & Central Asia,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,4_cohort study,2_qualitative,8_qualitative,1_High Income
Atkins_2018,Data Extraction,,,Health Sciences,Amina,Zahra,2019,Yes,United States,Yes,No,empirical,2016,,"Looked at the effect of good Samaritan drug act on overdose deaths, found no change",2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,1_adminstrative data,2_estimates of rates,1_High Income
Atkins_2018,Data Extraction,,,Health Sciences,Amina,Zahra,2019,Yes,United States,Yes,No,empirical,2016,,"Looked at the effect of good Samaritan drug act on overdose deaths, found no change",2,,,,6_people who have been incarcerated,,,5_longitudinal,1_High Income
Aubrun_2007,Data Extraction,,,Health Sciences,Jane,Colleen,2016,Yes,France,Yes,No,empirical,2013,,Dextropropoxyphene withdrawn from market. Survey assess prescribing.  Most changed to Tramadol; 25% stopped opioid prescribing.  Not clear if transition to tramadol is beneficial or not,2,2_Europe & Central Asia,a_opioids,2_clinical practitioners,2_clinical practitioners,7_ecological time series,3_survey,0_descriptive,1_High Income
Aubrun_2007,Data Extraction,,,Health Sciences,Jane,Colleen,2016,Yes,France,Yes,No,empirical,2013,,Dextropropoxyphene withdrawn from market. Survey assess prescribing.  Most changed to Tramadol; 25% stopped opioid prescribing.  Not clear if transition to tramadol is beneficial or not,2,,,,,6_ecological,,,1_High Income
Auerhahn_2004,Data Extraction,,,Social Sciences,Jane,Colleen,2004,Yes,United States,No,,empirical,1998,,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,5_North America,a_opioids,6_people who have been incarcerated,6_people who have been incarcerated,7_ecological time series,1_adminstrative data,7_simulation,1_High Income
Auerhahn_2004,Data Extraction,,,Social Sciences,Jane,Colleen,2004,Yes,United States,No,,empirical,1998,,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,,b_cannabis,,,,,,1_High Income
Auerhahn_2004,Data Extraction,,,Social Sciences,Jane,Colleen,2004,Yes,United States,No,,empirical,1998,,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,,c_meth,,,,,,1_High Income
Auerhahn_2004,Data Extraction,,,Social Sciences,Jane,Colleen,2004,Yes,United States,No,,empirical,1998,,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,,d_cocaine,,,,,,1_High Income
Auerhahn_2004,Data Extraction,,,Social Sciences,Jane,Colleen,2004,Yes,United States,No,,empirical,1998,,Substance abuse and Crime Prevention Act which mandates probation and Rx for non-violent drug offenders,2,,f_other,,,,,,1_High Income
Ayres_2018,Data Extraction,,,Health Sciences,Amina,Zahra,2018,Yes,United States,Yes,No,empirical,2017,,"The study looks at PDMPs, but find that they are only effective at reducing prescribing rates if the doctor is obligated to check for patient history prior to filling a prescription ( must-access PDMPs). Simply having a PDMP does not significantly affect opioid prescribing. In addition, the study was ont able to explain a high variation in prescription rates by factors controlled for in the study (county and fixed year effects, as well as a series of state policy interventions associated to the opioid crisis).",2,5_North America,a_opioids,2_clinical practitioners,2_clinical practitioners,7_ecological time series,1_adminstrative data,2_estimates of rates,1_High Income
Ayres_2018,Data Extraction,,,Health Sciences,Amina,Zahra,2018,Yes,United States,Yes,No,empirical,2017,,"The study looks at PDMPs, but find that they are only effective at reducing prescribing rates if the doctor is obligated to check for patient history prior to filling a prescription ( must-access PDMPs). Simply having a PDMP does not significantly affect opioid prescribing. In addition, the study was ont able to explain a high variation in prescription rates by factors controlled for in the study (county and fixed year effects, as well as a series of state policy interventions associated to the opioid crisis).",2,,,7_chronic opioid users,7_chronic opioid users,6_ecological,4_census,,1_High Income
Azrin_2007,Data Extraction,,,Health Sciences,Roshni,Zahra,2007,Yes,United States,Yes,No,empirical,2002,,,2,5_North America,f_other,0_general pop,0_general pop,4_cohort study,1_adminstrative data,4_comparative,1_High Income
Azrin_2007,Data Extraction,,,Health Sciences,Roshni,Zahra,2007,Yes,United States,Yes,No,empirical,2002,,,2,,,,,,,,1_High Income
Azzone_2011,Data Extraction,,,Health Sciences,Roshni,Mina,2011,No,,No,,empirical,2002,,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,5_North America,a_opioids,0_general pop,0_general pop,4_cohort study,1_adminstrative data,6_estimates of risk,
Azzone_2011,Data Extraction,,,Health Sciences,Roshni,Mina,2011,No,,No,,empirical,2002,,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,,b_cannabis,,,,,4_comparative,
Azzone_2011,Data Extraction,,,Health Sciences,Roshni,Mina,2011,No,,No,,empirical,2002,,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,,c_meth,,,,,,
Azzone_2011,Data Extraction,,,Health Sciences,Roshni,Mina,2011,No,,No,,empirical,2002,,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,,d_cocaine,,,,,,
Azzone_2011,Data Extraction,,,Health Sciences,Roshni,Mina,2011,No,,No,,empirical,2002,,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,,e_benzo,,,,,,
Azzone_2011,Data Extraction,,,Health Sciences,Roshni,Mina,2011,No,,No,,empirical,2002,,diagnosis of SUD and treatment initiation & treatment were indicators of a 'quality' measure,2,,f_other,,,,,,
Bachhuber_2014,Data Extraction,,,Health Sciences,Jane and Mina - Pilot,,2014,Yes,United States,Yes,Yes,empirical,2010,,medical cannabis legalization,2,5_North America,b_cannabis,0_general pop,,7_ecological time series,1_adminstrative data,2_estimates of rates,1_High Income
Bachhuber_2014,Data Extraction,,,Health Sciences,Jane and Mina - Pilot,,2014,Yes,United States,Yes,Yes,empirical,2010,,medical cannabis legalization,2,,,,,,,3_modelling,1_High Income
Bachhuber_2014,Data Extraction,,,Health Sciences,Jane and Mina - Pilot,,2014,Yes,United States,Yes,Yes,empirical,2010,,medical cannabis legalization,2,,,,,,,4_comparative,1_High Income
Bachhuber_2018,Data Extraction,,,Health Sciences,Amina,Zahra,2017,Yes,United States,Yes,No,empirical,2014,,"This study looked at the effect of medicaid coverage policies and how they affect OAT use during standard care of pregnant women with opioid  use disorder. Compared to states without Medicaid coverage of methadone maintenance,  admissions in states with coverage were significantly more likely to involve planned OAT use.",2,5_North America,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,5_cross sectional,1_adminstrative data,2_estimates of rates,1_High Income
Bachhuber_2018,Data Extraction,,,Health Sciences,Amina,Zahra,2017,Yes,United States,Yes,No,empirical,2014,,"This study looked at the effect of medicaid coverage policies and how they affect OAT use during standard care of pregnant women with opioid  use disorder. Compared to states without Medicaid coverage of methadone maintenance,  admissions in states with coverage were significantly more likely to involve planned OAT use.",2,,,3_women,3_women,,,6_estimates of risk,1_High Income
Bachhuber_2018,Data Extraction,,,Health Sciences,Amina,Zahra,2017,Yes,United States,Yes,No,empirical,2014,,"This study looked at the effect of medicaid coverage policies and how they affect OAT use during standard care of pregnant women with opioid  use disorder. Compared to states without Medicaid coverage of methadone maintenance,  admissions in states with coverage were significantly more likely to involve planned OAT use.",2,,,7_chronic opioid users,7_chronic opioid users,,,,1_High Income
Bachhuber_2019,Data Extraction,,,Health Sciences,Roshni,,2018,Yes,United States,Yes,No,empirical,2015,,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,5_North America,a_opioids,2_clinical practitioners,0_general pop,4_cohort study,1_adminstrative data,2_estimates of rates,1_High Income
Bachhuber_2019,Data Extraction,,,Health Sciences,Roshni,,2018,Yes,United States,Yes,No,empirical,2015,,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,,,,7_chronic opioid users,,,5_longitudinal,1_High Income
Bachhuber_2019,Data Extraction,,,Health Sciences,Roshni,,2018,Yes,United States,Yes,No,empirical,2015,,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,,,,9_people with chronic pain,,,,1_High Income
Bachhuber_2019,Data Extraction,,,Health Sciences,Roshni,,2018,Yes,United States,Yes,No,empirical,2015,,"The first outcome that i classified as 'prescribing rates' is:  1) Rate of clients with 5+ prescribers within each quarter.     They had three time periods which they measured outcomes : baseline, anticipatory (post law but pre effect date)  and postmandate.     Decrease in the outcomes of interest were observed at the end of the postmandate period (rates were lower than the 'expected').",2,,,,,,,,1_High Income
Baicker_2017,Data Extraction,,,Health Sciences,Amina,Zahra,2017,Yes,United States,No,,empirical,2010,,"The study found that a trial in medicaid expansion did result in easier access to prescription drugs, and suggests that access to medication-assisted treatment for opioid addiction could also increase if medicaid were expanded.",2,5_North America,a_opioids,0_general pop,0_general pop,3_rct,1_adminstrative data,2_estimates of rates,1_High Income
Baicker_2017,Data Extraction,,,Health Sciences,Amina,Zahra,2017,Yes,United States,No,,empirical,2010,,"The study found that a trial in medicaid expansion did result in easier access to prescription drugs, and suggests that access to medication-assisted treatment for opioid addiction could also increase if medicaid were expanded.",2,,f_other,,,,2_qualitative,,1_High Income
Bammer_2000,Data Extraction,,,Health Sciences,Trevor,,2000,Yes,Australia,No,,empirical,1998,,More patients admitted to program for OAT maintenance,2,1_East Asia & Pacific,a_opioids,1_people who use illegal drugs,1_people who use illegal drugs,4_cohort study,1_adminstrative data,0_descriptive,1_High Income
Bammer_2000,Data Extraction,,,Health Sciences,Trevor,,2000,Yes,Australia,No,,empirical,1998,,More patients admitted to program for OAT maintenance,2,,,7_chronic opioid users,7_chronic opioid users,,,,1_High Income
Bao_2016,Data Extraction,,,Health Sciences,Jane and Mina - Pilot,,2016,Yes,United States,No,No,empirical,2010,,,2,5_North America,a_opioids,2_clinical practitioners,0_general pop,5_cross sectional,3_survey,2_estimates of rates,1_High Income
Bao_2016,Data Extraction,,,Health Sciences,Jane and Mina - Pilot,,2016,Yes,United States,No,No,empirical,2010,,,2,,,,,,,4_comparative,1_High Income
Bao_2018,Data Extraction,,,Health Sciences,Richard,,2018,Yes,United States,Yes,No,empirical,2015,,"Population was part of a specific health care plan and generalizability limited to that group. No long term impact or other outcomes (ie, overdoses) assessed.",2,5_North America,a_opioids,2_clinical practitioners,0_general pop,6_ecological,1_adminstrative data,5_longitudinal,1_High Income
Bao_2018,Data Extraction,,,Health Sciences,Richard,,2018,Yes,United States,Yes,No,empirical,2015,,"Population was part of a specific health care plan and generalizability limited to that group. No long term impact or other outcomes (ie, overdoses) assessed.",2,,e_benzo,,3_women,,,,1_High Income
Bao_2018,Data Extraction,,,Health Sciences,Richard,,2018,Yes,United States,Yes,No,empirical,2015,,"Population was part of a specific health care plan and generalizability limited to that group. No long term impact or other outcomes (ie, overdoses) assessed.",2,,,,4_youth,,,,1_High Income
Bao_2018,Data Extraction,,,Health Sciences,Richard,,2018,Yes,United States,Yes,No,empirical,2015,,"Population was part of a specific health care plan and generalizability limited to that group. No long term impact or other outcomes (ie, overdoses) assessed.",2,,,,7_chronic opioid users,,,,1_High Income
