record_id,policy_type,policy_op,policy_specific,policy_specific_new,outcomes_yn,out_op,out_specific,out_code,out_code_name,impact_var,other_outcome,impact
Bao_2018,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Bao_2018,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,2_decrease
Bao_2018,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Bao_2018,7_programs,policy_theme,9090_Data sharing program,9090_Data sharing program,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Bao_2018,7_programs,policy_theme,9090_Data sharing program,9090_Data sharing program,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,2_decrease
Bao_2018,7_programs,policy_theme,9090_Data sharing program,9090_Data sharing program,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Bao_2018,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Bao_2018,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,2_opioid prescribing behaviours,2,opioid prescribing behaviours,impact_opb,,2_decrease
Bao_2018,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,5_opioid prescription fills,5,opioid prescription fills,impact_ou,,2_decrease
Barber_2017,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Barnes_2013,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,0,,,,,,,
Barnett_2018,6_standards,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,0_no change
Barnett_2018,6_standards,policy_social,2_medical insurance changes,2_medical insurance changes,1,outcomes_prescription,9090_Prescription drug initiation rates,999,other 1,impact_pres_other,9090_Prescription drug initiation rates,2_decrease
Bartelson_2017,8_strategies,policy_clinical,9090_ER/LA Opioid Analgesic Risk Evaluation and Mitigation Strategy,9090_ER/LA Risk Evaluation and Mitigation Strategy,1,outcomes_prescription,9090_Opioid intentional abuse or misuse,999,other 1,impact_pres_other,9090_Opioid intentional abuse or misuse,2_decrease
Barthwell_2016,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,0,,,,,,,
Beaudoin_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,2_legislations,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,2_legislations,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,2_legislations,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,2_legislations,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,2_legislations,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,2_legislations,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,3_regulation,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,3_regulation,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,3_regulation,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,3_regulation,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,3_regulation,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,3_regulation,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,5_guidelines,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,5_guidelines,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,5_guidelines,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,5_guidelines,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,5_guidelines,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,5_guidelines,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,5_guidelines,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,5_guidelines,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,7_programs,policy_legislative,1_regulation of prescription drugs,1_regulation of prescription drugs,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,7_programs,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,7_programs,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,7_programs,policy_legislative,9090_pain clinic laws,9090_pain clinic laws,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,7_programs,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,7_programs,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,7_programs,policy_clinical,2_availability of OAT - provider - doctors,2_availability of OAT - provider - doctors,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Beaudoin_2016,7_programs,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcomes_prescription,1_opioid prescribing rates,1,opioid prescribing rates,impact_opr,,2_decrease
Beaudoin_2016,7_programs,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,999_unclear
Beaudoin_2016,7_programs,policy_clinical,4_opioid prescribing standards,4_opioid prescribing standards,1,outcome_illegal,9090_Opioid misuse,999,other 1,impact_dui_2,9090_Opioid misuse,999_unclear
Becquemont_2014,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,9090_2_impact of pain on daily activities,998,other 2,impact_other_2,9090_2_impact of pain on daily activities,0_no change
Becquemont_2014,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcome_type,9090_pain intensity scores,999,other 1,impact_other,9090_pain intensity scores,0_no change
Becquemont_2014,3_regulation,policy_prescription,3_withdraw drug,3_withdraw drug,1,outcomes_prescription,9090_type of drug prescribed after withdrawal,999,other 1,impact_pres_other,9090_type of drug prescribed after withdrawal,2_decrease
Beheshti_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_infectious,2_HepC,2,HepC,impact_hepc,,1_increase
Beheshti_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_type,4_overdose rates,4,overdose rates,impact_overdose,,1_increase
Beheshti_2018,3_regulation,policy_prescription,2_changes in drug formulation,2_changes in drug formulation,1,outcome_infectious,9090_Hep B,999,other 1,impact_infect_other,9090_Hep B,1_increase
