record_id,redcap_event_name,redcap_repeat_instrument,redcap_repeat_instance,paper_type,name,dv_name,year_pub,country_yn,country,competing_interests_yn,competing_interests,empirical,year_study,appeal_yn,outcomes_yn,comments,data_extraction_form_complete,country_income,country_region,target_substance,population_specific,study_design,data_sources,analysis,policy_type,policies,policy_law_enforce,policy_harm,outcome_type,outcomes_treatment,impact_tfo,outcome,population_specific_affect,gov_level,impact_overdose,court_level,policy_criminal,policy_theme,impact_other,impact_crim,policy_legislative,outcomes_prescription,impact_pres_other,outcome_illegal,impact_idu,impact_ou,policy_social,impact_access,impact_dui_2,impact_other_2,impact_other_3,policy_clinical,policy_prescription,impact_opr,outcomes_non_pres,impact_non_pres_use,outcome_otc,impact_otc,outcome_infectious,impact_hiv,impact_health,impact_of_2,impact_of,impact_oa,impact_opb,impact_hepc,impact_infect_other,impact_non_pres_other,impact_dui,impact_non_pres_avail,impact_of_3,policy_international
Ali_2017,data_extraction_arm_1,NA,NA,1,Amina,Zahra,2017,1,181,1,3,1,2014,NA,1,This study looked at the effect of prescription drug monitoring programs. No change in initiation or  use of Nonmedical use of prescription pain relievers (NMPR) but decrease in days of use.  use of illicit substances (heroin) unchanged,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,5_cross sectional,3_survey,2_estimates of rates,2_legislations,2_legislative,NA,NA,1_prescription drug availability/use,NA,NA,NA,1_people who use illegal drugs,2_NA,NA,NA,NA,NA,NA,NA,1_regulation of prescription drugs,9090_nonmedical use of prescription pain relievers,0_no change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_illegal drug use,0_no change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ali_2017,data_extraction_arm_1,NA,NA,1,Amina,Zahra,2017,1,181,1,3,1,2014,NA,1,This study looked at the effect of prescription drug monitoring programs. No change in initiation or  use of Nonmedical use of prescription pain relievers (NMPR) but decrease in days of use.  use of illicit substances (heroin) unchanged,2,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,2_illegal drug availability / use,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen_2016,data_extraction_arm_1,NA,NA,1,Jane and Mina - Pilot,Colleen,2016,1,181,1,2,1,2010,NA,1,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,1_hypothesis testing,4_government policy,4_harm reduction,NA,1_needle exchange/availability,NA,NA,NA,9090_Availability of NSP available in high risk areas when 1000 foot rule in place (distance from school),1_people who use illegal drugs,3_NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen_2016,data_extraction_arm_1,NA,NA,1,Jane and Mina - Pilot,Colleen,2016,1,181,1,2,1,2010,NA,1,NA,2,NA,NA,NA,NA,8_ecological geographic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen_2019,data_extraction_arm_1,NA,NA,1,Amina,Zahra,2019,1,181,0,NA,1,2015,NA,1,NA,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,5_cross sectional,2_qualitative,8_qualitative,2_legislations,2_legislative,NA,NA,NA,NA,NA,9090_Stigma,2_clinical practitioners,2_NA,NA,NA,NA,NA,4_detrimental,NA,1_regulation of prescription drugs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen_2019,data_extraction_arm_1,NA,NA,1,Amina,Zahra,2019,1,181,0,NA,1,2015,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen_2019,data_extraction_arm_1,NA,NA,1,Amina,Zahra,2019,1,181,0,NA,1,2015,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Almarsdottir_2000,data_extraction_arm_1,NA,NA,1,Jane and Mina - Pilot,NA,2000,1,73,1,1,1,1998,NA,1,NA,2,1_High Income,2_Europe & Central Asia,a_opioids,0_general pop,6_ecological,1_adminstrative data,1_hypothesis testing,2_legislations,2_legislative,NA,NA,10_non prescription drug availability / use,NA,NA,NA,0_general pop,1_NA,NA,NA,NA,NA,NA,NA,9090_liberalizing community pharmacy ownership,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_non-prescription drug use,0_no change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Almarsdottir_2000,data_extraction_arm_1,NA,NA,1,Jane and Mina - Pilot,NA,2000,1,73,1,1,1,1998,NA,1,NA,2,NA,NA,NA,NA,NA,NA,5_longitudinal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alpert_2017,data_extraction_arm_1,NA,NA,1,Colleen,NA,2017,1,181,0,NA,1,2013,NA,1,Increase in heroin deaths. No change in rates overall across all drugs. Suggestive evidence that consumers substituted synthetic opioids.,2,1_High Income,5_North America,a_opioids,0_general pop,6_ecological,1_adminstrative data,5_longitudinal,3_regulation,5_prescription drug regulations,NA,NA,1_prescription drug availability/use,NA,NA,NA,0_general pop,NA,0_no change,NA,NA,NA,NA,NA,NA,9090_OxyContin misuse,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_changes in drug formulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alpert_2017,data_extraction_arm_1,NA,NA,1,Colleen,NA,2017,1,181,0,NA,1,2013,NA,1,Increase in heroin deaths. No change in rates overall across all drugs. Suggestive evidence that consumers substituted synthetic opioids.,2,NA,NA,NA,NA,NA,3_survey,NA,NA,NA,NA,NA,4_overdose rates,NA,NA,NA,NA,NA,1_increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alsirafy_2011,data_extraction_arm_1,NA,NA,1,Jane and Mina - Pilot,NA,2011,1,50,1,2,1,2009,NA,1,NA,2,3_Lower-middle income,4_Middle East and North Africa,a_opioids,2_clinical practitioners,5_cross sectional,4_census,0_descriptive,2_legislations,6_clinical treatments,NA,NA,NA,NA,NA,9090_Pain treatment for advanced cancer patients,0_general pop,1_NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5_opioid prescribing standards - provider - doctor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alsirafy_2011,data_extraction_arm_1,NA,NA,1,Jane and Mina - Pilot,NA,2011,1,50,1,2,1,2009,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090_Advanced cancer patients,NA,NA,NA,NA,NA,4_detrimental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders_2019,data_extraction_arm_1,NA,NA,2,Jane,Zahra,2019,1,181,0,NA,1,2017,NA,1,*outcome is od deaths  85 page PhD paper- not peer reviewed  Back of envelope calculations  Explore 2 aspects - 1) Medicaid expansion related to opioid prescriptions and opioid related deaths and 2) legalization recreational marijuana  medicaid expansion associated with increased od deaths   cannabis legalization associated with decreased od deaths,2,1_High Income,5_North America,a_opioids,0_general pop,7_ecological time series,1_adminstrative data,0_descriptive,2_legislations,2_legislative,NA,NA,4_overdose rates,NA,NA,NA,7_chronic opioid users,2_NA,1_increase,NA,NA,NA,NA,NA,4_legalization,NA,NA,NA,NA,NA,2_medical insurance changes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders_2019,data_extraction_arm_1,NA,NA,2,Jane,Zahra,2019,1,181,0,NA,1,2017,NA,1,*outcome is od deaths  85 page PhD paper- not peer reviewed  Back of envelope calculations  Explore 2 aspects - 1) Medicaid expansion related to opioid prescriptions and opioid related deaths and 2) legalization recreational marijuana  medicaid expansion associated with increased od deaths   cannabis legalization associated with decreased od deaths,2,NA,NA,NA,NA,NA,NA,NA,NA,7_social services,NA,NA,NA,NA,NA,NA,NA,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anders_2019,data_extraction_arm_1,NA,NA,2,Jane,Zahra,2019,1,181,0,NA,1,2017,NA,1,*outcome is od deaths  85 page PhD paper- not peer reviewed  Back of envelope calculations  Explore 2 aspects - 1) Medicaid expansion related to opioid prescriptions and opioid related deaths and 2) legalization recreational marijuana  medicaid expansion associated with increased od deaths   cannabis legalization associated with decreased od deaths,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3_beneficial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2016,data_extraction_arm_1,NA,NA,3,Scott,NA,2016,1,181,0,NA,2,NA,NA,0,NA,2,1_High Income,5_North America,a_opioids,6_people who have been incarcerated,NA,NA,NA,2_legislations,1_criminal justice,NA,NA,NA,NA,NA,NA,1_people who use illegal drugs,1_NA,NA,NA,1_drug courts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2016,data_extraction_arm_1,NA,NA,3,Scott,NA,2016,1,181,0,NA,2,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,7_programs,6_clinical treatments,NA,NA,NA,NA,NA,NA,6_people who have been incarcerated,2_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2016,data_extraction_arm_1,NA,NA,3,Scott,NA,2016,1,181,0,NA,2,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2016a,data_extraction_arm_1,NA,NA,3,Scott,NA,2016,1,181,0,NA,2,NA,NA,0,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,NA,NA,NA,2_legislations,6_clinical treatments,NA,NA,NA,NA,NA,NA,1_people who use illegal drugs,1_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2016a,data_extraction_arm_1,NA,NA,3,Scott,NA,2016,1,181,0,NA,2,NA,NA,0,NA,2,NA,NA,NA,7_chronic opioid users,NA,NA,NA,3_regulation,NA,NA,NA,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2017,data_extraction_arm_1,NA,NA,3,Scott,NA,2017,1,181,0,NA,2,NA,NA,0,NA,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,NA,NA,NA,2_legislations,1_criminal justice,NA,NA,NA,NA,NA,NA,1_people who use illegal drugs,2_NA,NA,NA,1_drug courts,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090_mandated counseling,NA,NA,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2017,data_extraction_arm_1,NA,NA,3,Scott,NA,2017,1,181,0,NA,2,NA,NA,0,NA,2,NA,NA,NA,6_people who have been incarcerated,NA,NA,NA,7_programs,6_clinical treatments,NA,NA,NA,NA,NA,NA,6_people who have been incarcerated,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andraka-Christou_2017,data_extraction_arm_1,NA,NA,3,Scott,NA,2017,1,181,0,NA,2,NA,NA,0,NA,2,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,7_social services,NA,NA,NA,NA,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andresen_2009,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2010,1,30,0,NA,1,2008,NA,1,Cost benefit analysis InSite includes HIV and deaths averted  >$6m,2,1_High Income,5_North America,a_opioids,1_people who use illegal drugs,7_ecological time series,1_adminstrative data,7_simulation,7_programs,4_harm reduction,NA,3_SIS,4_overdose rates,NA,NA,NA,1_people who use illegal drugs,NA,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_HIV,2_decrease,2_decrease,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andresen_2009,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2010,1,30,0,NA,1,2008,NA,1,Cost benefit analysis InSite includes HIV and deaths averted  >$6m,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,6_infectious disease rates,NA,NA,NA,NA,NA,3_beneficial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3_beneficial,3_beneficial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andresen_2009,data_extraction_arm_1,NA,NA,1,Jane,Colleen,2010,1,30,0,NA,1,2008,NA,1,Cost benefit analysis InSite includes HIV and deaths averted  >$6m,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,8_health and  social services systems costs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2014,data_extraction_arm_1,NA,NA,2,Colleen,Zahra,2014,1,181,0,NA,1,2004,NA,1,State policies around coverage and eligibility for Medicaid are significantly related to acceptance of Medicaid by substance abuse treatment providers.,2,1_High Income,5_North America,a_opioids,0_general pop,7_ecological time series,1_adminstrative data,4_comparative,3_regulation,7_social services,NA,NA,NA,NA,NA,9090_Acceptance of Medicaid by substance abuse treatment providers,0_general pop,NA,NA,NA,NA,NA,3_beneficial,NA,NA,NA,NA,NA,NA,NA,2_medical insurance changes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2014,data_extraction_arm_1,NA,NA,2,Colleen,Zahra,2014,1,181,0,NA,1,2004,NA,1,State policies around coverage and eligibility for Medicaid are significantly related to acceptance of Medicaid by substance abuse treatment providers.,2,NA,NA,b_cannabis,NA,8_ecological geographic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2014,data_extraction_arm_1,NA,NA,2,Colleen,Zahra,2014,1,181,0,NA,1,2004,NA,1,State policies around coverage and eligibility for Medicaid are significantly related to acceptance of Medicaid by substance abuse treatment providers.,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2014,data_extraction_arm_1,NA,NA,2,Colleen,Zahra,2014,1,181,0,NA,1,2004,NA,1,State policies around coverage and eligibility for Medicaid are significantly related to acceptance of Medicaid by substance abuse treatment providers.,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2014,data_extraction_arm_1,NA,NA,2,Colleen,Zahra,2014,1,181,0,NA,1,2004,NA,1,State policies around coverage and eligibility for Medicaid are significantly related to acceptance of Medicaid by substance abuse treatment providers.,2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2018,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2018,1,181,0,NA,1,2014,NA,1,NA,2,1_High Income,5_North America,a_opioids,0_general pop,7_ecological time series,3_survey,6_estimates of risk,3_regulation,6_clinical treatments,NA,NA,NA,NA,NA,9090_Acceptance of medicaid for SUT,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1_availability of OAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2018,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2018,1,181,0,NA,1,2014,NA,1,NA,2,NA,NA,b_cannabis,NA,8_ecological geographic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9_people with chronic pain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2018,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2018,1,181,0,NA,1,2014,NA,1,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9090_those accessing drug treatment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2018,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2018,1,181,0,NA,1,2014,NA,1,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2018,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2018,1,181,0,NA,1,2014,NA,1,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2018,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2018,1,181,0,NA,1,2014,NA,1,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019,data_extraction_arm_1,NA,NA,1,Roshni,Colleen,2019,1,181,1,2,1,2017,NA,1,-prior authorization  lower odds of buprenorphine offered in states with prior authorization.   - no change in states with annual limits - however the authors mention that states with annual limits also tend to have prior authorization.,2,1_High Income,5_North America,a_opioids,2_clinical practitioners,7_ecological time series,3_survey,6_estimates of risk,2_legislations,7_social services,NA,NA,3_substance use treatment,998_other 2,NA,NA,7_chronic opioid users,2_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_medical insurance changes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4_detrimental,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019,data_extraction_arm_1,NA,NA,1,Roshni,Colleen,2019,1,181,1,2,1,2017,NA,1,-prior authorization  lower odds of buprenorphine offered in states with prior authorization.   - no change in states with annual limits - however the authors mention that states with annual limits also tend to have prior authorization.,2,NA,NA,NA,NA,8_ecological geographic,NA,NA,NA,NA,NA,NA,NA,9090_2_buprenorphine availability at treament,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019_2,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2019,1,181,0,NA,1,2017,NA,1,NA,2,1_High Income,5_North America,a_opioids,0_general pop,6_ecological,3_survey,4_comparative,2_legislations,7_social services,NA,NA,3_substance use treatment,1_access,1_increase,NA,1_people who use illegal drugs,2_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2_medical insurance changes,1_increase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019_2,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2019,1,181,0,NA,1,2017,NA,1,NA,2,NA,NA,b_cannabis,NA,8_ecological geographic,NA,5_longitudinal,NA,NA,NA,NA,NA,2_oat,NA,NA,7_chronic opioid users,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019_2,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2019,1,181,0,NA,1,2017,NA,1,NA,2,NA,NA,c_meth,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019_2,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2019,1,181,0,NA,1,2017,NA,1,NA,2,NA,NA,d_cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019_2,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2019,1,181,0,NA,1,2017,NA,1,NA,2,NA,NA,e_benzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Andrews_2019_2,data_extraction_arm_1,NA,NA,1,Colleen,Zahra,2019,1,181,0,NA,1,2017,NA,1,NA,2,NA,NA,f_other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Angelotta_2016,data_extraction_arm_1,NA,NA,1,Colleen,NA,2016,1,181,0,NA,1,2012,0,1,"'Although prenatal child abuse laws were significantly associated with lower use of MAT for pregnant women, this factor was not as important as the principal referral source to treatment [criminal justice referral = less MAT], geographic region, or state Medicaid funding of methadone treatment'",2,1_High Income,5_North America,a_opioids,3_women,7_ecological time series,6_other studies,6_estimates of risk,1_legal,1_criminal justice,NA,NA,3_substance use treatment,2_oat,4_detrimental,NA,1_people who use illegal drugs,2_NA,NA,3_NA,9090_Court referral for substance use treatment,NA,NA,NA,9090_Prenatal child abuse laws for women who use illicit drugs during pregnancy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
